Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
G40.1;"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja lihtsate osaliste hoogudega epileptilised sündroomid";"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja lihtsate osaliste hoogudega epileptilised sündroomid";"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja lihtsate osaliste hoogudega epileptilised sündroomid";;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.2;"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja komplekssete osaliste hoogudega epileptilised sündroomid";"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja komplekssete osaliste hoogudega epileptilised sündroomid";"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja komplekssete osaliste hoogudega epileptilised sündroomid";;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.3;Generaliseerunud idiopaatiline epilepsia ja epileptilised sündroomid;Generaliseerunud idiopaatiline epilepsia ja epileptilised sündroomid;Generaliseerunud idiopaatiline epilepsia ja epileptilised sündroomid;;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.4;Muu generaliseerunud epilepsia ja epileptilised sündroomid;Muu generaliseerunud epilepsia ja epileptilised sündroomid;Muu generaliseerunud epilepsia ja epileptilised sündroomid;;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.5;Erilised e spetsiaalsed epileptilised sündroomid;Erilised e spetsiaalsed epileptilised sündroomid;Erilised e spetsiaalsed epileptilised sündroomid;;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.6;Täpsustamata grand mal hood (koos või ilma petit mal'ita);Täpsustamata grand mal hood (koos või ilma petit mal'ita);Täpsustamata grand mal hood (koos või ilma petit mal'ita);;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.7;Täpsustamata petit mal ilma grand mal hoogudeta;Täpsustamata petit mal ilma grand mal hoogudeta;Täpsustamata petit mal ilma grand mal hoogudeta;;;1.01.2014;;;EPS;1;Epilepsiahoog on esinenud vähem kui aasta tagasi
G40.8;Muu epilepsia;Muu epilepsia;Muu epilepsia;;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G40.9;Täpsustamata epilepsia;Täpsustamata epilepsia;Täpsustamata epilepsia;;;1.01.2014;;;EPS;1;Epilepsiahoogu ei ole esinenud vähemalt ühe aasta jooksul
G41;Epileptiline staatus e seisund;Epileptiline staatus e seisund;Epileptiline staatus e seisund;;;1.01.2014;;;EPS;1;
G41.0;Grand mal epileptiline staatus;Grand mal epileptiline staatus;Grand mal epileptiline staatus;;;1.01.2014;;;EPS;1;
G41.1;Petit mal epileptiline staatus;Petit mal epileptiline staatus;Petit mal epileptiline staatus;;;1.01.2014;;;EPS;1;
G41.2;Komplekssete osaliste hoogude epileptiline staatus;Komplekssete osaliste hoogude epileptiline staatus;Komplekssete osaliste hoogude epileptiline staatus;;;1.01.2014;;;EPS;1;
G41.8;Muu epileptiline staatus;Muu epileptiline staatus;Muu epileptiline staatus;;;1.01.2014;;;EPS;1;
G41.9;Täpsustamata epileptiline staatus;Täpsustamata epileptiline staatus;Täpsustamata epileptiline staatus;;;1.01.2014;;;EPS;1;
G43;Migreen;Migreen;Migreen;;;1.01.2014;;;EPS;1;
G43.0;Aurata migreen tavaline migreen;Aurata migreen tavaline migreen;Aurata migreen tavaline migreen;;;1.01.2014;;;EPS;1;
G43.1;Auraga migreen klassikaline migreen;Auraga migreen klassikaline migreen;Auraga migreen klassikaline migreen;;;1.01.2014;;;EPS;1;
G43.2;Migreenistaatus;Migreenistaatus;Migreenistaatus;;;1.01.2014;;;EPS;1;
G43.3;Komplitseeritud migreen;Komplitseeritud migreen;Komplitseeritud migreen;;;1.01.2014;;;EPS;1;
G43.8;Muu migreen;Muu migreen;Muu migreen;;;1.01.2014;;;EPS;1;
G43.9;Täpsustamata migreen;Täpsustamata migreen;Täpsustamata migreen;;;1.01.2014;;;EPS;1;
G44;Muud peavalusündroomid;Muud peavalusündroomid;Muud peavalusündroomid;;;1.01.2014;;;EPS;1;
G44.0;Kobarpeavalu sündroom;Kobarpeavalu sündroom;Kobarpeavalu sündroom;;;1.01.2014;;;EPS;1;
G44.1;Mujal klassifitseerimata vaskulaarne peavalu;Mujal klassifitseerimata vaskulaarne peavalu;Mujal klassifitseerimata vaskulaarne peavalu;;;1.01.2014;;;EPS;1;
G44.2;Pingepeavalu;Pingepeavalu;Pingepeavalu;;;1.01.2014;;;EPS;1;
G44.3;Krooniline traumajärgne peavalu;Krooniline traumajärgne peavalu;Krooniline traumajärgne peavalu;;;1.01.2014;;;EPS;1;
G44.4;Mujal klassifitseerimata ravimitekkene peavalu;Mujal klassifitseerimata ravimitekkene peavalu;Mujal klassifitseerimata ravimitekkene peavalu;;;1.01.2014;;;EPS;1;
G44.8;Muud täpsustatud peavalusündroomid;Muud täpsustatud peavalusündroomid;Muud täpsustatud peavalusündroomid;;;1.01.2014;;;EPS;1;
G45;Peaaju transitoorse isheemia atakid ja sellesarnased sündroomid;Peaaju transitoorse isheemia atakid ja sellesarnased sündroomid;Peaaju transitoorse isheemia atakid ja sellesarnased sündroomid;;;1.01.2014;;;EPS;1;
G45.0;Vertebro-basilaararteri sündroom;Vertebro-basilaararteri sündroom;Vertebro-basilaararteri sündroom;;;1.01.2014;;;EPS;1;
G45.1;Unearteri- e karotiidarterisündroom (poolkeras);Unearteri- e karotiidarterisündroom (poolkeras);Unearteri- e karotiidarterisündroom (poolkeras);;;1.01.2014;;;EPS;1;
G45.2;Multiipelsed ja bilateraalsed pretserebraalarterite sündroomid;Multiipelsed ja bilateraalsed pretserebraalarterite sündroomid;Multiipelsed ja bilateraalsed pretserebraalarterite sündroomid;;;1.01.2014;;;EPS;1;
G45.3;Üürike pimedus e amauroos;Üürike pimedus e amauroos;Üürike pimedus e amauroos;;;1.01.2014;;;EPS;1;
G45.4;Mööduv globaalne amneesia;Mööduv globaalne amneesia;Mööduv globaalne amneesia;;;1.01.2014;;;EPS;1;
G45.8;Peaaju muud mööduvad isheemia atakid ja sellesarnased sündroomid;Peaaju muud mööduvad isheemia atakid ja sellesarnased sündroomid;Peaaju muud mööduvad isheemia atakid ja sellesarnased sündroomid;;;1.01.2014;;;EPS;1;
G45.9;Peaaju täpsustamata mööduv isheemia atakk;Peaaju täpsustamata mööduv isheemia atakk;Peaaju täpsustamata mööduv isheemia atakk;;;1.01.2014;;;EPS;1;
G46;Peaaju vaskulaar- e veresoontesündroomid tserebrovaskulaarsete e peaajuveresoonte haiguste korral;Peaaju vaskulaar- e veresoontesündroomid tserebrovaskulaarsete e peaajuveresoonte haiguste korral;Peaaju vaskulaar- e veresoontesündroomid tserebrovaskulaarsete e peaajuveresoonte haiguste korral;;;1.01.2014;;;EPS;1;
G46.0;Keskse suurajuarteri sündroom;Keskse suurajuarteri sündroom;Keskse suurajuarteri sündroom;;;1.01.2014;;;EPS;1;
G46.1;Eesmise suurajuarteri sündroom;Eesmise suurajuarteri sündroom;Eesmise suurajuarteri sündroom;;;1.01.2014;;;EPS;1;
G46.2;Tagumise suurajuarteri sündroom;Tagumise suurajuarteri sündroom;Tagumise suurajuarteri sündroom;;;1.01.2014;;;EPS;1;
G46.3;Ajutüve insuldi sündroom;Ajutüve insuldi sündroom;Ajutüve insuldi sündroom;;;1.01.2014;;;EPS;1;
G46.4;Väikeaju insuldi sündroom;Väikeaju insuldi sündroom;Väikeaju insuldi sündroom;;;1.01.2014;;;EPS;1;
G46.5;Puhas motoorne lakunaarne sündroom;Puhas motoorne lakunaarne sündroom;Puhas motoorne lakunaarne sündroom;;;1.01.2014;;;EPS;1;
G46.6;Puhas sensoorne lakunaarne sündroom;Puhas sensoorne lakunaarne sündroom;Puhas sensoorne lakunaarne sündroom;;;1.01.2014;;;EPS;1;
G46.7;Muud lakunaarsündroomid;Muud lakunaarsündroomid;Muud lakunaarsündroomid;;;1.01.2014;;;EPS;1;
G46.8;Muud peaaju vaskulaarsed sündroomid tserebrovaskulaarsete haiguste korral;Muud peaaju vaskulaarsed sündroomid tserebrovaskulaarsete haiguste korral;Muud peaaju vaskulaarsed sündroomid tserebrovaskulaarsete haiguste korral;;;1.01.2014;;;EPS;1;
G47;Unehäired;Unehäired;Unehäired;;;1.01.2014;;;EPS;1;
G47.0;Uinumise ja une säilitamise häired insomniad;Uinumise ja une säilitamise häired insomniad;Uinumise ja une säilitamise häired insomniad;;;1.01.2014;;;EPS;1;
G47.1;Liigse unisuse laadi häired hüpersomniad;Liigse unisuse laadi häired hüpersomniad;Liigse unisuse laadi häired hüpersomniad;;;1.01.2014;;;EPS;1;
G47.2;Une-ärkveloleku tsükli häired;Une-ärkveloleku tsükli häired;Une-ärkveloleku tsükli häired;;;1.01.2014;;;EPS;1;
G47.3;Uneapnoe;Uneapnoe;Uneapnoe;;;1.01.2014;;;EPS;1;AHI 5-15
G47.4;Narkolepsia ja katapleksia;Narkolepsia ja katapleksia;Narkolepsia ja katapleksia;;;1.01.2014;;;EPS;1;
G47.8;Muud unehäired;Muud unehäired;Muud unehäired;;;1.01.2014;;;EPS;1;
G47.9;Täpsustamata unehäire;Täpsustamata unehäire;Täpsustamata unehäire;;;1.01.2014;;;EPS;1;
G60;Hereditaar- e pärilik ja idiopaat- e sõltumatu neuropaatia;Hereditaar- e pärilik ja idiopaat- e sõltumatu neuropaatia;Hereditaar- e pärilik ja idiopaat- e sõltumatu neuropaatia;;;1.01.2014;;;EPS;1;
G60.0;Pärilik motoorne ja sensoorne neuropaatia;Pärilik motoorne ja sensoorne neuropaatia;Pärilik motoorne ja sensoorne neuropaatia;;;1.01.2014;;;EPS;1;
G60.1;Refsumi tõbi;Refsumi tõbi;Refsumi tõbi;;;1.01.2014;;;EPS;1;
G60.2;Neuropaatia koos päriliku ataksiaga;Neuropaatia koos päriliku ataksiaga;Neuropaatia koos päriliku ataksiaga;;;1.01.2014;;;EPS;1;
G60.3;Sõltumatu progresseeruv neuropaatia;Sõltumatu progresseeruv neuropaatia;Sõltumatu progresseeruv neuropaatia;;;1.01.2014;;;EPS;1;
G60.8;Muud pärilikud ja sõltumatud neuropaatiad;Muud pärilikud ja sõltumatud neuropaatiad;Muud pärilikud ja sõltumatud neuropaatiad;;;1.01.2014;;;EPS;1;
G60.9;Täpsustamata pärilik ja sõltumatu neuropaatia;Täpsustamata pärilik ja sõltumatu neuropaatia;Täpsustamata pärilik ja sõltumatu neuropaatia;;;1.01.2014;;;EPS;1;
G61;Põletikuline polüneuropaatia;Põletikuline polüneuropaatia;Põletikuline polüneuropaatia;;;1.01.2014;;;EPS;1;
G61.0;Guillaini-Barré sündroom;Guillaini-Barré sündroom;Guillaini-Barré sündroom;;;1.01.2014;;;EPS;1;
G61.1;Seerumneuropaatia;Seerumneuropaatia;Seerumneuropaatia;;;1.01.2014;;;EPS;1;
G61.8;Muud põletikulised polüneuropaatiad;Muud põletikulised polüneuropaatiad;Muud põletikulised polüneuropaatiad;;;1.01.2014;;;EPS;1;
G61.9;Täpsustamata põletikuline polüneuropaatia;Täpsustamata põletikuline polüneuropaatia;Täpsustamata põletikuline polüneuropaatia;;;1.01.2014;;;EPS;1;
G62;Muud polüneuropaatiad;Muud polüneuropaatiad;Muud polüneuropaatiad;;;1.01.2014;;;EPS;1;
G62.0;Ravimitekkene polüneuropaatia;Ravimitekkene polüneuropaatia;Ravimitekkene polüneuropaatia;;;1.01.2014;;;EPS;1;
G62.1;Alkoholpolüneuropaatia;Alkoholpolüneuropaatia;Alkoholpolüneuropaatia;;;1.01.2014;;;EPS;1;
G62.2;Muude toksiliste ainete tekkene polüneuropaatia;Muude toksiliste ainete tekkene polüneuropaatia;Muude toksiliste ainete tekkene polüneuropaatia;;;1.01.2014;;;EPS;1;
G62.8;Muud täpsustatud polüneuropaatiad;Muud täpsustatud polüneuropaatiad;Muud täpsustatud polüneuropaatiad;;;1.01.2014;;;EPS;1;
G62.9;Täpsustamata polüneuropaatia;Täpsustamata polüneuropaatia;Täpsustamata polüneuropaatia;;;1.01.2014;;;EPS;1;
G63;Polüneuropaatia mujal klassifitseeritud haiguste korral;Polüneuropaatia mujal klassifitseeritud haiguste korral;Polüneuropaatia mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
G63.0;Polüneuropaatia mujal klassifitseeritud nakkus- ja parasiithaiguste korral;Polüneuropaatia mujal klassifitseeritud nakkus- ja parasiithaiguste korral;Polüneuropaatia mujal klassifitseeritud nakkus- ja parasiithaiguste korral;;;1.01.2014;;;EPS;1;
G63.1;Polüneuropaatia kasvajalise haiguse korral;Polüneuropaatia kasvajalise haiguse korral;Polüneuropaatia kasvajalise haiguse korral;;;1.01.2014;;;EPS;1;
G63.2;Diabeetiline polüneuropaatia;Diabeetiline polüneuropaatia;Diabeetiline polüneuropaatia;;;1.01.2014;;;EPS;1;
G63.3;Polüneuropaatia muude sisesekretsiooni- ja ainevahetushaiguste korral;Polüneuropaatia muude sisesekretsiooni- ja ainevahetushaiguste korral;Polüneuropaatia muude sisesekretsiooni- ja ainevahetushaiguste korral;;;1.01.2014;;;EPS;1;
G63.4;Polüneuropaatia toitumusvaeguse korral;Polüneuropaatia toitumusvaeguse korral;Polüneuropaatia toitumusvaeguse korral;;;1.01.2014;;;EPS;1;
G63.5;Polüneuropaatia süsteemsete sidekoe haigusseisundite korral;Polüneuropaatia süsteemsete sidekoe haigusseisundite korral;Polüneuropaatia süsteemsete sidekoe haigusseisundite korral;;;1.01.2014;;;EPS;1;
G63.6;Polüneuropaatia muude lihasluukonna haigusseisundite korral;Polüneuropaatia muude lihasluukonna haigusseisundite korral;Polüneuropaatia muude lihasluukonna haigusseisundite korral;;;1.01.2014;;;EPS;1;
G63.8;Polüneuropaatia muude mujal klassifitseeritud haiguste korral;Polüneuropaatia muude mujal klassifitseeritud haiguste korral;Polüneuropaatia muude mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
G64;Perifeerse närvisüsteemi muud haigusseisundid (Perifeerse närvisüsteemi teisiti täpsustamata haigusseisund);Perifeerse närvisüsteemi muud haigusseisundid (Perifeerse närvisüsteemi teisiti täpsustamata haigusseisund);Perifeerse närvisüsteemi muud haigusseisundid (Perifeerse närvisüsteemi teisiti täpsustamata haigusseisund);;;1.01.2014;;;EPS;1;
G80;Laste tserebraalparalüüs e tserebraalne lastehalvatus (Paralysis cerebralis infantilis);Laste tserebraalparalüüs e tserebraalne lastehalvatus (Paralysis cerebralis infantilis);Laste tserebraalparalüüs e tserebraalne lastehalvatus (Paralysis cerebralis infantilis);;;1.01.2014;;;EPS;1;
G80.0;Spastiline tserebraalparalüüs;Spastiline tserebraalparalüüs;Spastiline tserebraalparalüüs;;;1.01.2014;;;EPS;1;
G80.1;Spastiline dipleegia;Spastiline dipleegia;Spastiline dipleegia;;;1.01.2014;;;EPS;1;
G80.2;Infantiilne e laste hemipleegia;Infantiilne e laste hemipleegia;Infantiilne e laste hemipleegia;;;1.01.2014;;;EPS;1;
G80.3;Düskineetiline tserebraalparalüüs;Düskineetiline tserebraalparalüüs;Düskineetiline tserebraalparalüüs;;;1.01.2014;;;EPS;1;
G80.4;Ataktiline tserebraalparalüüs;Ataktiline tserebraalparalüüs;Ataktiline tserebraalparalüüs;;;1.01.2014;;;EPS;1;
G80.8;Laste muu tserebraalparalüüs;Laste muu tserebraalparalüüs;Laste muu tserebraalparalüüs;;;1.01.2014;;;EPS;1;
G80.9;Laste täpsustamata tserebraalparalüüs;Laste täpsustamata tserebraalparalüüs;Laste täpsustamata tserebraalparalüüs;;;1.01.2014;;;EPS;1;
G81;Hemipleegia e ühepoolehalvatus;Hemipleegia e ühepoolehalvatus;Hemipleegia e ühepoolehalvatus;;;1.01.2014;;;EPS;1;
G81.0;Lõtv hemipleegia;Lõtv hemipleegia;Lõtv hemipleegia;;;1.01.2014;;;EPS;1;
G81.1;Spastiline hemipleegia;Spastiline hemipleegia;Spastiline hemipleegia;;;1.01.2014;;;EPS;1;
G81.9;Täpsustamata hemipleegia;Täpsustamata hemipleegia;Täpsustamata hemipleegia;;;1.01.2014;;;EPS;1;
G82;Parapleegia e mõlemapoolehalvatus ja tetrapleegia e neljajäsemehalvatus;Parapleegia e mõlemapoolehalvatus ja tetrapleegia e neljajäsemehalvatus;Parapleegia e mõlemapoolehalvatus ja tetrapleegia e neljajäsemehalvatus;;;1.01.2014;;;EPS;1;
G82.0;Lõtv parapleegia;Lõtv parapleegia;Lõtv parapleegia;;;1.01.2014;;;EPS;1;
G82.1;Spastiline parapleegia;Spastiline parapleegia;Spastiline parapleegia;;;1.01.2014;;;EPS;1;
G82.2;Täpsustamata parapleegia;Täpsustamata parapleegia;Täpsustamata parapleegia;;;1.01.2014;;;EPS;1;
G82.3;Lõtv tetrapleegia;Lõtv tetrapleegia;Lõtv tetrapleegia;;;1.01.2014;;;EPS;1;
G82.4;Spastiline tetrapleegia;Spastiline tetrapleegia;Spastiline tetrapleegia;;;1.01.2014;;;EPS;1;
G82.5;Täpsustamata tetrapleegia;Täpsustamata tetrapleegia;Täpsustamata tetrapleegia;;;1.01.2014;;;EPS;1;
G83;Muud paralüüs- e halvatussündroomid;Muud paralüüs- e halvatussündroomid;Muud paralüüs- e halvatussündroomid;;;1.01.2014;;;EPS;1;
G83.0;Ülajäsemete dipleegia;Ülajäsemete dipleegia;Ülajäsemete dipleegia;;;1.01.2014;;;EPS;1;
G83.1;Alajäseme monopleegia;Alajäseme monopleegia;Alajäseme monopleegia;;;1.01.2014;;;EPS;1;
G83.2;Ülajäseme monopleegia;Ülajäseme monopleegia;Ülajäseme monopleegia;;;1.01.2014;;;EPS;1;
G83.3;Täpsustamata monopleegia;Täpsustamata monopleegia;Täpsustamata monopleegia;;;1.01.2014;;;EPS;1;
G83.4;Cauda equina sündroom;Cauda equina sündroom;Cauda equina sündroom;;;1.01.2014;;;EPS;1;
G83.8;Muud täpsustatud halvatussündroomid;Muud täpsustatud halvatussündroomid;Muud täpsustatud halvatussündroomid;;;1.01.2014;;;EPS;1;
G83.9;Täpsustamata halvatussündroom;Täpsustamata halvatussündroom;Täpsustamata halvatussündroom;;;1.01.2014;;;EPS;1;
H02.4 ;Lauvaje e –ptoos;Lauvaje e –ptoos;Lauvaje e –ptoos;;;1.01.2014;;;EPS;1;
H25;Seniilkatarakt e raukuskae;Seniilkatarakt e raukuskae;Seniilkatarakt e raukuskae;;;1.01.2014;;;EPS;1;
H25.0;Algav seniilkatarakt;Algav seniilkatarakt;Algav seniilkatarakt;;;1.01.2014;;;EPS;1;
H25.1;Seniilne nukleaarkatarakt e tuumakae;Seniilne nukleaarkatarakt e tuumakae;Seniilne nukleaarkatarakt e tuumakae;;;1.01.2014;;;EPS;1;
H25.2;Morgagni tüüpi seniilkatarakt;Morgagni tüüpi seniilkatarakt;Morgagni tüüpi seniilkatarakt;;;1.01.2014;;;EPS;1;
H25.8;Muu seniilkatarakt;Muu seniilkatarakt;Muu seniilkatarakt;;;1.01.2014;;;EPS;1;
H25.9;Täpsustamata seniilkatarakt;Täpsustamata seniilkatarakt;Täpsustamata seniilkatarakt;;;1.01.2014;;;EPS;1;
H26;Muu kae;Muu kae;Muu kae;;;1.01.2014;;;EPS;1;
H26.0;Infantiilne, juveniilne ja preseniilne katarakt;Infantiilne, juveniilne ja preseniilne katarakt;Infantiilne, juveniilne ja preseniilne katarakt;;;1.01.2014;;;EPS;1;
H26.1;Traumakatarakt e vigastuskae;Traumakatarakt e vigastuskae;Traumakatarakt e vigastuskae;;;1.01.2014;;;EPS;1;
H26.2;Komplikaatkatarakt e tüsistunud kae;Komplikaatkatarakt e tüsistunud kae;Komplikaatkatarakt e tüsistunud kae;;;1.01.2014;;;EPS;1;
H26.3;Ravimitekkene katarakt;Ravimitekkene katarakt;Ravimitekkene katarakt;;;1.01.2014;;;EPS;1;
H26.4;Järelkatarakt;Järelkatarakt;Järelkatarakt;;;1.01.2014;;;EPS;1;
H26.8;Muu täpsustatud katarakt;Muu täpsustatud katarakt;Muu täpsustatud katarakt;;;1.01.2014;;;EPS;1;
H26.9;Täpsustamata katarakt;Täpsustamata katarakt;Täpsustamata katarakt;;;1.01.2014;;;EPS;1;
H27;Läätse muud haigusseisundid;Läätse muud haigusseisundid;Läätse muud haigusseisundid;;;1.01.2014;;;EPS;1;
H27.0;Afaakia e silmaläätsetus;Afaakia e silmaläätsetus;Afaakia e silmaläätsetus;;;1.01.2014;;;EPS;1;
H27.1;Läätse väärasetsus;Läätse väärasetsus;Läätse väärasetsus;;;1.01.2014;;;EPS;1;
H27.8;Läätse muud täpsustatud haigusseisundid;Läätse muud täpsustatud haigusseisundid;Läätse muud täpsustatud haigusseisundid;;;1.01.2014;;;EPS;1;
H27.9;Läätse täpsustamata haigusseisund;Läätse täpsustamata haigusseisund;Läätse täpsustamata haigusseisund;;;1.01.2014;;;EPS;1;
H28;Katarakt e kae ja läätse muud haigusseisundid mujal klassifitseeritud haiguste korral;Katarakt e kae ja läätse muud haigusseisundid mujal klassifitseeritud haiguste korral;Katarakt e kae ja läätse muud haigusseisundid mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
H28.0;Diabeetiline katarakt;Diabeetiline katarakt;Diabeetiline katarakt;;;1.01.2014;;;EPS;1;
H28.1;Katarakt muude sisesekretiooni-, toitumis- ja ainevahetushaiguste korral;Katarakt muude sisesekretiooni-, toitumis- ja ainevahetushaiguste korral;Katarakt muude sisesekretiooni-, toitumis- ja ainevahetushaiguste korral;;;1.01.2014;;;EPS;1;
H28.2;Katarakt muude mujal klassifitseeritud haiguste korral;Katarakt muude mujal klassifitseeritud haiguste korral;Katarakt muude mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
H28.8;Läätse muud haigusseisundid mujal klassifitseeritud haiguste korral;Läätse muud haigusseisundid mujal klassifitseeritud haiguste korral;Läätse muud haigusseisundid mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
H30;Korioretiniit e soon- ja võrkkestapõletik;Korioretiniit e soon- ja võrkkestapõletik;Korioretiniit e soon- ja võrkkestapõletik;;;1.01.2014;;;EPS;1;
H30.0;Fokaalne e koldeline korioretinaalne põletik;Fokaalne e koldeline korioretinaalne põletik;Fokaalne e koldeline korioretinaalne põletik;;;1.01.2014;;;EPS;1;
H30.1;Dissemineerunud e laialikülvunud korioretinaalne põletik;Dissemineerunud e laialikülvunud korioretinaalne põletik;Dissemineerunud e laialikülvunud korioretinaalne põletik;;;1.01.2014;;;EPS;1;
H30.2;Tagumine tsükliit;Tagumine tsükliit;Tagumine tsükliit;;;1.01.2014;;;EPS;1;
H30.8;Muu korioretinaalne põletik;Muu korioretinaalne põletik;Muu korioretinaalne põletik;;;1.01.2014;;;EPS;1;
H30.9;Täpsustamata korioretinaalpõletik;Täpsustamata korioretinaalpõletik;Täpsustamata korioretinaalpõletik;;;1.01.2014;;;EPS;1;
H31;Soonkesta muud haigusseisundid;Soonkesta muud haigusseisundid;Soonkesta muud haigusseisundid;;;1.01.2014;;;EPS;1;
H31.0;Korioretinaalarmid;Korioretinaalarmid;Korioretinaalarmid;;;1.01.2014;;;EPS;1;
H31.1;Korioidaaldegeneratsioon;Korioidaaldegeneratsioon;Korioidaaldegeneratsioon;;;1.01.2014;;;EPS;1;
H31.2;Pärilik soonkestadüstroofia;Pärilik soonkestadüstroofia;Pärilik soonkestadüstroofia;;;1.01.2014;;;EPS;1;
H31.3;Soonkesta verevalum ja rebend;Soonkesta verevalum ja rebend;Soonkesta verevalum ja rebend;;;1.01.2014;;;EPS;1;
H31.4;Soonkestairre;Soonkestairre;Soonkestairre;;;1.01.2014;;;EPS;1;
H31.8;Soonkesta muud täpsustatud haigusseisundid;Soonkesta muud täpsustatud haigusseisundid;Soonkesta muud täpsustatud haigusseisundid;;;1.01.2014;;;EPS;1;
H31.9;Soonkesta täpsustamata haigusseisund;Soonkesta täpsustamata haigusseisund;Soonkesta täpsustamata haigusseisund;;;1.01.2014;;;EPS;1;
H32;Soon- ja võrkkesta haigusseisundid mujal klassifitseeritud haiguste korral;Soon- ja võrkkesta haigusseisundid mujal klassifitseeritud haiguste korral;Soon- ja võrkkesta haigusseisundid mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
H32.0;Soon- ja võrkkesta põletik mujal klassifitseeritud nakkus- ja parasiithaiguste korral;Soon- ja võrkkesta põletik mujal klassifitseeritud nakkus- ja parasiithaiguste korral;Soon- ja võrkkesta põletik mujal klassifitseeritud nakkus- ja parasiithaiguste korral;;;1.01.2014;;;EPS;1;
H32.8;Soon- ja võrkkesta muud haigusseisundid mujal klassifitseeritud haiguste korral;Soon- ja võrkkesta muud haigusseisundid mujal klassifitseeritud haiguste korral;Soon- ja võrkkesta muud haigusseisundid mujal klassifitseeritud haiguste korral;;;1.01.2014;;;EPS;1;
H33;Võrkkestairded ja –rebendid;Võrkkestairded ja –rebendid;Võrkkestairded ja –rebendid;;;1.01.2014;;;EPS;1;
H33.0;Võrkkestairre koos –rebendiga;Võrkkestairre koos –rebendiga;Võrkkestairre koos –rebendiga;;;1.01.2014;;;EPS;1;
H33.1;Retinoskiis e võrkkestalõhestus ja reetina- e võrkkestatsüstid;Retinoskiis e võrkkestalõhestus ja reetina- e võrkkestatsüstid;Retinoskiis e võrkkestalõhestus ja reetina- e võrkkestatsüstid;;;1.01.2014;;;EPS;1;
H33.2;Seroosne võrkkestairre;Seroosne võrkkestairre;Seroosne võrkkestairre;;;1.01.2014;;;EPS;1;
H33.3;Võrkkestairdeta rebendid;Võrkkestairdeta rebendid;Võrkkestairdeta rebendid;;;1.01.2014;;;EPS;1;
H33.4;Võrkkesta traktsiooni- e tõmbeirre;Võrkkesta traktsiooni- e tõmbeirre;Võrkkesta traktsiooni- e tõmbeirre;;;1.01.2014;;;EPS;1;
H33.5;Muud võrkkestairded;Muud võrkkestairded;Muud võrkkestairded;;;1.01.2014;;;EPS;1;
H34;Võrkkestasoonte sulgus;Võrkkestasoonte sulgus;Võrkkestasoonte sulgus;;;1.01.2014;;;EPS;1;
H34.0;Võrkkestaarteri mööduv sulgus;Võrkkestaarteri mööduv sulgus;Võrkkestaarteri mööduv sulgus;;;1.01.2014;;;EPS;1;
H34.1;Võrkkesta tsentraalarteri sulgus;Võrkkesta tsentraalarteri sulgus;Võrkkesta tsentraalarteri sulgus;;;1.01.2014;;;EPS;1;
H34.2;Võrkkestaarterite muud sulgused;Võrkkestaarterite muud sulgused;Võrkkestaarterite muud sulgused;;;1.01.2014;;;EPS;1;
H34.8;Võrkkestaveresoonte muud sulgused;Võrkkestaveresoonte muud sulgused;Võrkkestaveresoonte muud sulgused;;;1.01.2014;;;EPS;1;
H34.9;Täpsustamata võrkkestaveresoone sulgus;Täpsustamata võrkkestaveresoone sulgus;Täpsustamata võrkkestaveresoone sulgus;;;1.01.2014;;;EPS;1;
H35;Võrkkesta muud haigusseisundid;Võrkkesta muud haigusseisundid;Võrkkesta muud haigusseisundid;;;1.01.2014;;;EPS;1;
H35.0;Taustretinopaatia ja võrkkestaveresoonte muutused;Taustretinopaatia ja võrkkestaveresoonte muutused;Taustretinopaatia ja võrkkestaveresoonte muutused;;;1.01.2014;;;EPS;1;
