Kood;Lühinimetus;Nimetus;Pikk_nimetus;Vanem_kood;Hierarhia_aste;Kehtivuse_alguse_kpv;Kehtivuse_lõpu_kpv;Viimane_muudatus_kpv;Muutja;Staatus;Selgitus
KTUKN053;Peaaju rindkere kõht;Peaaju, rindkere ja kõhupiirkonna kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN054;Peaaju rindkere kõht;Peaaju kompuutertomograafia natiivis, peaaju, rindkere, kõhupiirkonna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN055;Peaaju rindkere kõht;Peaaju, rindkere ja kõhupiirkonna kompuutertomograafia natiivis, rindkere ja kõhupiirkonna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN056;Peaaju rindkere;Peaaju ja rindkere kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN057;Peaaju rindkere;Peaaju kompuutertomograafia natiivis, peaaju ja rindkere kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN058;Peaaju rindkere;Peaaju ja rindkere kompuutertomograafia natiivis, rindkere kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN059;Peaaju rindkere;Peaaju ja rindkere kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN060;Peaaju näokolju kael;Peaaju, näokolju ja kaela kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN061;Näokolju kael rindkere kõht;Näokolju, kaela, rindkere ja kõhu  kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN062;Näokolju kael rindkere kõht;Näokolju, kaela, rindkere ja kõhu  kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN063;Näokolju kael rindkere kõht vaagen;Näokolju, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN064;Näokolju kael rindkere kõht vaagen;Näokolju, kaela, rindkere, kõhu ja vaagna kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN065;Näokolju kael rindkere kõht vaagen;Näokolju, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN066;Kael rindkere;Kaela ja rindkere kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN067;Kael rindkere;Kaela ja rindkere kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN068;Kael rindkere;Kaela ja rindkere kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN069;Kael rindkere kõht;Kaela, rindkere ja kõhu kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN070;Kael rindkere kõht;Kaela, rindkere ja kõhu kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN071;Kael rindkere kõht;Kõhu kompuutertomograafia natiivis, kaela, rindkereja kõhu kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN072;Kael rindkere kõht;Kaela, rindkere ja kõhu kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN073;Kael rindkere kõht;Kõhu kompuutertomograafia natiivis, kaela, rindkere ja kõhu kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN074;Kael rindkere kõht vaagen;Kaela, rindkere, kõhu ja vaagna kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN075;Kael rindkere kõht vaagen;Kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN076;Kael rindkere kõht;Kaela, rindkere ja kõhu kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN077;Kael rindkere kõht vaagen;Kaela, rindkere, kõhu ja vaagna kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN078;Kael rindkere kõht vaagen;Kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN079;Kael rindkere kõht vaagen;Kõhu kompuutertomograafia natiivis, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN080;Kael rindkere kõht vaagen;Kõhu ja vaagna kompuutertomograafia natiivis, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN081;Kael rindkere kõht vaagen;Kõhu kompuutertomograafia natiivis, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN082;Kael rindkere kõht vaagen;Rindkere ja kõhu kompuutertomograafia natiivis, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN083;Kael rindkere kõht vaagen;Vaagna kompuutertomograafia natiivis, kaela, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis, kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN084;Rindkere kõht vaagen;Vaagna kompuutertomograafia natiivis, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN085;Rindkere kõht;Rindkere ja kõhu kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN086;Rindkere kõht;Rindkere ja kõhu kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN087;Rindkere kõht;Rindkere ja kõhu kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN088;Rindkere kõht vaagen;Rindkere, kõhu ja vaagna kompuutertomograafia natiivis ja kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN089;Rindkere kõht vaagen;Rindkere, kõhu ja vaagna kompuutertomograafia natiivis ja kontrastainega,  kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN090;Rindkere kõht vaagen;Kõhu- ja vaagna kompuutertomograafia natiivis, kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis, kopsuarterite kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN091;Rindkere kõht vaagen;Kõhu kompuutertomograafia natiivis, kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis, kopsuarterite kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN092;Rindkere kõht vaagen;Kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis, kopsuarterite kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN093;Rindkere kõht vaagen;Kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis, kõhu ja kopsuarterite kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN094;Rindkere kõht vaagen;Kõhu ja vaagna kompuutertomograafia natiivis, kõhu ja vaagna kompuutertomograafia kontrastainega parenhümatoosses faasis, rindkere ja kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN095;Rindkere kõht;Rindkere ja kõhu kompuutertomograafia natiivis ja kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN096;Rindkere kõht;Rindkere ja kõhu kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN097;Rindkere kõht;Kõhu kompuutertomograafia natiivis, rindkere ja kõhu kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN098;Rindkere kõht;Kõhu kompuutertomograafia natiivis, rindkere ja kõhu kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN099;Rindkere kõht vaagen;Kõhu kompuutertomograafia natiivis, rindkere ja kõhu kompuutertomograafia kontrastainega ja hilisfaasis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN100;Rindkere kõht vaagen;Rindkere, kõhu ja vaagna kompuutertomograafia natiivis;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN101;Rindkere kõht vaagen;Rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN102;Rindkere kõht vaagen;Rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN103;Rindkere kõht vaagen;Kõhu kompuutertomograafia natiivis, rindkere, kõhu- ja vaagnapiirkonna kompuutertomograafia kontrastainega;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTUKN104;Rindkere kõht vaagen;Kõhu kompuutertomograafia natiivis, rindkere, kõhu ja vaagna kompuutertomograafia kontrastainega, kõhu kompuutertomograafia-angiograafia;;KTUKN;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTA;Kompuutertomograafia-artrograafia uuringud;Kompuutertomograafia-artrograafia uuringud;;KTU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ;Ülajäseme piirkonna kompuutertomograafia-artrograafia uuringud;Ülajäseme piirkonna kompuutertomograafia-artrograafia uuringud;;KTA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ001;Õlg artrograafia parem;Õlaliigese kompuutertomograafia-artrograafia, parem;;KTAUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ002;Õlg artrograafia vasak;Õlaliigese kompuutertomograafia-artrograafia, vasak;;KTAUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ003;Ranne artrograafia parem;Randmeliigese kompuutertomograafia-artrograafia, parem;;KTAUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ004;Ranne artrograafia vasak;Randmeliigese kompuutertomograafia-artrograafia, vasak;;KTAUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ005;Küünarliigese artrograafia parem;Küünarliigese kompuutertomograafia-artrograafia, parem;;KTAUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAUJ006;Küünarliigese artrograafia vasak;Küünarliigese kompuutertomograafia-artrograafia, vasak;;KTAUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAAJ;Alajäseme piirkonna kompuutertomograafia-artrograafia uuringud;Alajäseme piirkonna kompuutertomograafia-artrograafia uuringud;;KTA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAAJ001;Puus artrograafia parem;Puusaliigese kompuutertomograafia-artrograafia, parem;;KTAAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAAJ002;Puus artrograafia vasak;Puusaliigese kompuutertomograafia-artrograafia, vasak;;KTAAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAAJ003;Põlv artrograafia parem;Põlveliigese kompuutertomograafia-artrograafia, parem;;KTAAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAAJ004;Põlv artrograafia vasak;Põlveliigese kompuutertomograafia-artrograafia, vasak;;KTAAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAMT;Muu/täpsustamata piirkonna kompuutertomograafia-artrograafia uuringud;Muu/täpsustamata piirkonna kompuutertomograafia-artrograafia uuringud;;KTA;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTAMT001;Muu liiges artrograafia;Muu liigese kompuutertomograafia-artrograafia;;KTAMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTK;Koonuskimp-kompuutertomograafia uuringud;Koonuskimp-kompuutertomograafia uuringud;;KTU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE;Peapiirkonna koonuskimp-kompuutertomograafia uuringud;Peapiirkonna koonuskimp-kompuutertomograafia uuringud;;KTK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE001;Näokolju koonuskimp;Näokolju koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE002;Põskkoopad koonuskimp;Põskkoobaste koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE003;Oimuluu koonuskimp;Oimuluu koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE004;Lõualuud koonuskimp;Üla- ja alalõualuu koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE005;Ülalõualuu koonuskimp;Ülalõualuu koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE006;Alalõualuu koonuskimp;Alalõualuu koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE007;Alalõualuuliiges koonuskimp;Alalõualuuliigese koonuskimp-kompuutertomograafia;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKPE008;Hambad koonuskimp;Hammaste koonuskimp-kompuutertomograafia, üks sektor;;KTKPE;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ;Ülajäseme piirkonna koonuskimp-kompuutertomograafia uuringud;Ülajäseme piirkonna koonuskimp-kompuutertomograafia uuringud;;KTK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ001;Labakäsi koonuskimp parem;Labakäe koonuskimp-kompuutertomograafia, parem;;KTKUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ002;Labakäsi koonuskimp vasak;Labakäe koonuskimp-kompuutertomograafia, vasak;;KTKUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ003;Ranne koonuskimp parem;Randmeliigese koonuskimp-kompuutertomograafia, parem;;KTKUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ004;Ranne koonuskimp vasak;Randmeliigese koonuskimp-kompuutertomograafia, vasak;;KTKUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ005;Küünarliiges koonuskimp parem;Küünarliigese koonuskimp-kompuutertomograafia, parem;;KTKUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKUJ006;Küünarliiges koonuskimp vasak;Küünarliigese koonuskimp-kompuutertomograafia, vasak;;KTKUJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ;Alajäseme piirkonna koonuskimp-kompuutertomograafia uuringud;Alajäseme piirkonna koonuskimp-kompuutertomograafia uuringud;;KTK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ001;Labajalg koonuskimp seistes parem;Labajala koonuskimp-kompuutertomograafia, seistes parem;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ002;Labajalg koonuskimp seistes vasak;Labajala koonuskimp-kompuutertomograafia, seistes vasak;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ003;Labajalg koonuskimp lamades parem;Labajala koonuskimp-kompuutertomograafia, lamades parem;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ004;Labajalg koonuskimp lamades vasak;Labajala koonuskimp-kompuutertomograafia, lamades vasak;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ005;Hüppeliiges koonuskimp seistes parem;Hüppeliigese koonuskimp-kompuutertomograafia, seistes parem;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ006;Hüppeliiges koonuskimp seistes vasak;Hüppeliigese koonuskimp-kompuutertomograafia, seistes vasak;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ007;Hüppeliiges koonuskimp lamades parem;Hüppeliigese koonuskimp-kompuutertomograafia, lamades parem;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ008;Hüppeliiges koonuskimp lamades vasak;Hüppeliigese koonuskimp-kompuutertomograafia, lamades vasak;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ009;Põlv koonuskimp seistes parem;Põlveliigese koonuskimp-kompuutertomograafia, seistes parem;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ010;Põlv koonuskimp seistes vasak;Põlveliigese koonuskimp-kompuutertomograafia, seistes vasak;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ011;Põlv koonuskimp lamades parem;Põlveliigese koonuskimp-kompuutertomograafia, lamades parem;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKAJ012;Põlv koonuskimp lamades vasak;Põlveliigese koonuskimp-kompuutertomograafia, lamades vasak;;KTKAJ;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKLS;Lülisamba piirkonna koonuskimp-kompuutertomograafia uuringud;Lülisamba piirkonna koonuskimp-kompuutertomograafia uuringud;;KTK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKLS001;Nimmelülid koonuskimp seistes;Nimmelülide koonuskimp-kompuutertomograafia seistes;;KTKLS;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKLS002;Nimmelülid koonuskimp lamades;Nimmelülide koonuskimp-kompuutertomograafia lamades;;KTKLS;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKMT;Muu/täpsustamata piirkonna koonuskimp-kompuutertomograafia uuringud;Muu/täpsustamata piirkonna koonuskimp-kompuutertomograafia uuringud;;KTK;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTKMT001;Muu piirkonna koonuskimp;Muu piirkonna koonuskimp-kompuutertomograafia;;KTKMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTM;Muud liiki kompuutertomograafia uuringud;Muud liiki kompuutertomograafia uuringud;;KTU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT;Muu/täpsustamata piirkonna muud liiki kompuutertomograafia uuringud;Muu/täpsustamata piirkonna muud liiki kompuutertomograafia uuringud;;KTM;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT001;Liiges protees;Proteesiga liigese kompuutertomograafia natiivis;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT002;Liiges protees;Proteesiga liigese kompuutertomograafia kontrastainega;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT003;Liiges protees;Proteesiga liigese kompuutertomograafia natiivis ja kontrastainega;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT004;Lülisamba protees, fiksaator;Metall-fiksatsiooniga lülisamba kompuutertomograafia;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT005;Dakrüotsüstograafia;Dakrüotsüstograafia-kompuutertomograafia;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT006;Muu piirkonna funktsionaalne uuring;Muu piirkonna funktsionaalne kompuutertomograafia;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT007;Muu piirkonna perfusioon;Muu piirkonna perfusiooni kompuutertomograafia;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT008;Fistulograafia;Kompuutertomograafia-fistulograafia;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT009;Kahe energiaga uuring;Kahe energiatasemega kompuutertomograafia;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
KTMMT010;Uuring narkoosis;Kompuutertomograafia narkoosis;;KTMMT;3;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTU;Magnettomograafia uuringud;Magnettomograafia uuringud;;;0;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE;Peapiirkonna magnettomograafia uuringud;Peapiirkonna magnettomograafia uuringud;;MTU;1;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE001;Peaaju;Peaaju magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE002;Peaaju;Peaaju magnettomograafia natiivis, kiiruuring;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE003;Peaaju (trauma);Peaaju trauma magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE004;Peaaju (insult);Peaaju insuldi magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE005;Peaaju (PCN);Peaaju pontotserebellaarpiirkonna (PCN) magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE006;Peaaju veresooned (TOF);Peaaju veresoonte magnettomograafia natiivis (TOF);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE007;Peaaju arterid (TOF);Peaaju arterite magnettomograafia natiivis (TOF);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE008;Peaaju veenide (TOF);Peaaju veenide magnettomograafia natiivis (TOF);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE009;Peaaju (arenguhäire);Peaaju arenguhäire magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE010;Peaaju (vesipea);Peaaju vesipea magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE011;Peaaju (asfüksia);Peaaju magnettomograafia natiivis, perinataalne asfüksia;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE012;Peaaju;Peaaju magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE013;Peaaju (insult);Peaaju insuldi magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE014;Peaaju (hüpofüüs mikroadenoom);Peaaju hüpofüüsi mikroadenoomi magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE015;Peaaju (hüpofüüs makroadenoom);Peaaju hüpofüüsi makroadenoomi magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE016;Peaaju (PCN);Peaaju pontotserebellaarpiirkonna (PCN) piirkonna magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE017;Peaaju veresooned;Peaaju veresoonte magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE018;Peaaju veresooned (AVM);Peaaju vaskulaarse malformatsiooni magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE019;Peaaju (fMR) rahuolek;Peaaju magnettomograafia, funktsionaalne (fMR), rahuolekus;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE020;Peaaju (fMR) ülesandepõhine;Peaaju magnettomograafia, funktsionaalne (fMR), ülesandepõhine;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE021;Peaaju (MRS);Peaaju magnettomograafia, spektroskoopia (MRS);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE022;Peaaju (DTI);Peaaju magnettomograafia, traktograafia (DTI);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE023;Peaaju (SM);Peaaju sclerosis multiplex magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE024;Peaaju (SM);Peaaju sclerosis multiplex magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE025;Peaaju (epilepsia);Peaaju epilepsia magnettomograafia;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE026;Peaaju (kasvaja esmane);Peaaju kasvaja magnettomograafia natiivis ja kontrastainega, esmane;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE027;Peaaju (kasvaja dünaamika);Peaaju kasvaja magnettomograafia natiivis ja kontrastainega, dünaamikas;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE028;Peaaju (kasvaja varajane postop);Peaaju kasvaja varajane operatsioonijärgne magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE029;Peaaju stereotaktiline;Peaaju magnettomograafia (stereotaktiline planeerimine);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE030;Peaaju (kiiritusravi planeerimine);Peaaju magnettomograafia (kiiritusravi planeerimine);;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE031;Oimuluud;Oimuluude magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE032;Oimuluud;Oimuluude magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE033;Oimuluud (kolesteatoom);Oimuluude kolesteatoomi magnettomograafia natiivis;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
MTUPE034;Oimuluud (kolesteatoom);Oimuluude kolesteatoomi magnettomograafia natiivis ja kontrastainega;;MTUPE;2;12.12.2018;;;Eesti Radioloogia Ühing;1;
